route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
7B,44a51a1e-1453-4359-ae8c-348b0cf039d8,8cbddf51-660f-48c8-82c6-3d142927e62a,8668f823-571f-4aec-b96a-a1afe5590646,BEAR CREEK to Park Place,0,8af5bcb0-3159-4b87-bb94-c3be0038fbf7
11,44a51a1e-1453-4359-ae8c-348b0cf039d8,47ed6aea-a14c-43ba-be19-f71de1803456,98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,NORTH LOOP to Downtown Barrie Terminal,0,87745fc2-4275-4729-ab78-993fb08ffe77
8A,44a51a1e-1453-4359-ae8c-348b0cf039d8,58351566-9550-4588-8a41-db98a0832faf,c244e423-dfe4-4d0b-857a-3a15342eb75b,RVH/YONGE to Georgian College,0,6b71a8dd-9af0-496b-8959-be051792b4a0
8B,44a51a1e-1453-4359-ae8c-348b0cf039d8,38c484d2-289f-436f-b2b4-9bf863061704,b02a2607-bef0-41ac-b7d5-5debe45ec83c,Crosstown/Essa to Georgian College ,0,a10bea06-2da2-4c76-97a0-eb70b0f9cb5e
2B,8f9838c0-bc19-455c-ae8e-5463323587b3,0d38f80a-e996-4258-90cd-0387572bf549,0b207682-7778-4958-a780-fdcbc9e02ba7,PARK PLACE to Park Place,0,30bbd643-44e8-491f-b679-4e8555473545
2A,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,35053258-f569-478e-a50c-93f3472ffcc5,5447afc0-6b5d-4291-bc1a-e51cf8e418e4,DUNLOP to Downtown Barrie Terminal,0,53cf2e78-b59f-4342-b9cd-bd1596b928da
8B,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,5c0b2444-a6f6-4da9-9b55-bb1954a27d09,4f73e307-25ce-435e-a612-8e77f60478ed,Crosstown/Essa to Georgian College ,0,27c2a6ef-30d1-4dc9-8c11-af64157b0adf
100,44a51a1e-1453-4359-ae8c-348b0cf039d8,1421c9ab-12e5-4f55-a4bf-cdbead17957e,db3414d7-3d13-4595-8456-beb9157f3f7a,Red Express  to Downtown Barrie Terminal,0,ac17029f-4f5a-4113-a7de-dbee5aec9e6d
8A,44a51a1e-1453-4359-ae8c-348b0cf039d8,720cedc9-eadb-44bc-8b94-b506242807ff,c244e423-dfe4-4d0b-857a-3a15342eb75b,RVH/YONGE to Georgian College,0,2c9fe245-7533-480f-a0e3-2d8777c39806
7A,44a51a1e-1453-4359-ae8c-348b0cf039d8,f84e1497-40f0-458d-af55-07a15bb82ac5,bcee9585-8175-4234-908d-b8da423a6202,GROVE to Georgian College,0,8af5bcb0-3159-4b87-bb94-c3be0038fbf7
2A,44a51a1e-1453-4359-ae8c-348b0cf039d8,52c0ab88-d70d-4a22-8a80-8115a40655ba,5447afc0-6b5d-4291-bc1a-e51cf8e418e4,DUNLOP to Downtown Barrie Terminal,0,016208d2-549e-4f4d-aba5-0868e6476848
11,44a51a1e-1453-4359-ae8c-348b0cf039d8,f7ed5023-9e4a-4b10-a0e6-234d89ed7b07,98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,NORTH LOOP to Downtown Barrie Terminal,0,4c0f915d-4bb8-4162-8a22-721342be5f4f
400,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,83ccf41a-dade-4823-b65d-801bb3bba59e,5f078fa5-240f-4aec-891c-957dc258acef,EXPRESS  to Park Place,1,c6d9fbd3-a27a-4886-a6bf-cbd1cafcd997
